timestamp,source_ip,endpoint,status_code,method,user_agent,response_time,bytes_sent,source,service,pattern
2026-03-24T06:55:33.074739+00:00,10.34.142.162,/aadhaar/token,200,POST,iOS Safari,64.27213043148015,8641,aadhaar-verify-service,aadhaar-verify-service,normal
2026-03-24T01:02:37.674631+00:00,10.212.251.206,/eci/results,500,GET,GovPortalClient/2.0,96.09589704606097,36257,election-commission-api,election-commission-api,normal
2026-03-23T12:58:11.403264+00:00,10.16.168.58,/voter/profile,201,GET,Android WebView,97.94204706238602,3196,voter-auth-api,voter-auth-api,normal
2026-03-24T05:47:48.109779+00:00,10.230.106.207,/aadhaar/status,200,GET,Mozilla/5.0,110.37309915952265,4619,aadhaar-verify-service,aadhaar-verify-service,normal
2026-03-23T14:27:28.397722+00:00,10.149.106.170,/aadhaar/token,200,POST,Mozilla/5.0,172.57089077947134,12246,aadhaar-verify-service,aadhaar-verify-service,normal
2026-03-24T02:43:48.377287+00:00,10.25.129.194,/municipal/property,200,GET,GovPortalClient/2.0,95.5526940148658,4183,municipal-portal,municipal-portal,normal
2026-03-24T05:40:46.851524+00:00,10.81.103.188,/rti/login,429,POST,iOS Safari,74.89126376456923,19688,rti-portal,rti-portal,normal
2026-03-23T09:54:12.667747+00:00,10.158.110.64,/health,200,GET,iOS Safari,72.09496096110512,3912,voter-auth-api,voter-auth-api,normal
2026-03-23T16:44:29.026092+00:00,10.150.250.19,/rti/login,200,POST,Mozilla/5.0,67.71542593845076,8524,rti-portal,rti-portal,normal
2026-03-23T13:39:04.328098+00:00,10.106.241.203,/municipal/property,500,GET,GovPortalClient/2.0,113.11280107956657,14169,municipal-portal,municipal-portal,normal
2026-03-23T17:22:20.250159+00:00,10.67.92.240,/auth/otp,200,GET,GovPortalClient/2.0,75.34522935356864,22985,voter-auth-api,voter-auth-api,normal
2026-03-23T21:43:05.941800+00:00,10.74.99.95,/rti/filing,200,POST,GovPortalClient/2.0,128.67470867595995,9222,rti-portal,rti-portal,normal
2026-03-24T08:04:52.846930+00:00,10.248.242.35,/auth/login,200,POST,Mozilla/5.0,79.74973834403923,3909,voter-auth-api,voter-auth-api,normal
2026-03-25T06:26:54.828194+00:00,172.16.88.23,/eci/export?chunk=44,200,GET,BulkDownloader/6.5,768.1819740168021,3133668,election-commission-api,election-commission-api,data_exfiltration
2026-03-23T16:02:21.926222+00:00,10.249.105.217,/municipal/dashboard,200,GET,Mozilla/5.0,123.83292965087536,6494,municipal-portal,municipal-portal,normal
2026-03-24T04:28:41.114540+00:00,10.252.59.43,/municipal/tax/pay,200,POST,Mozilla/5.0,93.99361596362107,5053,municipal-portal,municipal-portal,normal
2026-03-25T06:26:23.345586+00:00,172.16.88.23,/eci/export?chunk=26,200,GET,BulkDownloader/6.5,568.300780459313,9446901,election-commission-api,election-commission-api,data_exfiltration
2026-03-25T04:25:33.724782+00:00,198.51.112.108,/municipal/dashboard,503,GET,FloodBot/4.7,2166.16234184172,1204,municipal-portal,municipal-portal,ddos
2026-03-24T00:29:08.462365+00:00,10.61.151.77,/health,200,GET,iOS Safari,85.28617094158402,4633,voter-auth-api,voter-auth-api,normal
2026-03-24T00:35:07.528327+00:00,10.176.188.12,/auth/otp,200,GET,GovPortalClient/2.0,72.19736114705876,3943,voter-auth-api,voter-auth-api,normal
2026-03-25T03:26:43.244972+00:00,203.0.113.71,/auth/login,401,POST,CredentialSpray/9.2,127.10061057451759,1865,voter-auth-api,voter-auth-api,brute_force
2026-03-23T19:16:31.154235+00:00,10.78.115.96,/rti/login,201,POST,Android WebView,139.35129168811628,3343,rti-portal,rti-portal,normal
2026-03-24T02:10:32.760179+00:00,10.124.72.76,/aadhaar/status,200,GET,Mozilla/5.0,105.97777016367992,4194,aadhaar-verify-service,aadhaar-verify-service,normal
2026-03-25T05:32:32.291840+00:00,45.33.224.235,/rti/search?q=1%27%20UNION%20SELECT,403,GET,SQLProbe/2.0,962.9446194922747,4634,rti-portal,rti-portal,sql_injection
2026-03-25T05:35:21.822916+00:00,45.33.249.164,/rti/search?q=1%27%20UNION%20SELECT,403,GET,SQLProbe/2.0,1108.3696601332572,6066,rti-portal,rti-portal,sql_injection
2026-03-25T03:25:39.474852+00:00,203.0.113.71,/auth/login,401,POST,CredentialSpray/9.2,182.08152931464213,1254,voter-auth-api,voter-auth-api,brute_force
2026-03-23T09:59:36.807740+00:00,10.215.208.140,/auth/login,200,POST,CitizenServiceApp/3.1,85.37322402899437,3372,voter-auth-api,voter-auth-api,normal
2026-03-25T06:42:44.098926+00:00,172.16.88.23,/eci/export?chunk=294,200,GET,BulkDownloader/6.5,847.6519206155327,13129291,election-commission-api,election-commission-api,data_exfiltration
2026-03-25T07:00:05.795964+00:00,172.16.88.23,/eci/export?chunk=399,200,GET,BulkDownloader/6.5,735.338482862244,4917087,election-commission-api,election-commission-api,data_exfiltration
2026-03-23T13:09:01.263385+00:00,10.52.18.33,/rti/filing,403,POST,CitizenServiceApp/3.1,117.40893369927322,17977,rti-portal,rti-portal,normal
2026-03-24T05:07:05.011296+00:00,10.87.70.30,/auth/login,200,POST,Mozilla/5.0,100.6391813561502,20039,voter-auth-api,voter-auth-api,normal
2026-03-24T09:21:30.974351+00:00,10.101.205.66,/municipal/property,200,GET,CitizenServiceApp/3.1,88.32177475840513,6907,municipal-portal,municipal-portal,normal
2026-03-23T14:55:17.805314+00:00,10.83.155.29,/municipal/dashboard,200,GET,Mozilla/5.0,59.20177949786579,4277,municipal-portal,municipal-portal,normal
2026-03-24T09:21:41.612430+00:00,10.222.88.7,/rti/login,200,POST,iOS Safari,128.88492919826712,8558,rti-portal,rti-portal,normal
2026-03-24T02:08:00.645513+00:00,10.182.98.122,/auth/login,200,POST,Android WebView,78.38734859455002,7650,voter-auth-api,voter-auth-api,normal
2026-03-24T06:53:02.850166+00:00,10.242.0.27,/eci/results,200,GET,Mozilla/5.0,115.18197304196896,1788,election-commission-api,election-commission-api,normal
2026-03-23T21:56:22.480024+00:00,10.246.235.139,/rti/status,200,GET,CitizenServiceApp/3.1,62.09128004687955,7319,rti-portal,rti-portal,normal
2026-03-23T14:00:20.536722+00:00,10.36.69.166,/municipal/dashboard,201,GET,CitizenServiceApp/3.1,88.15195278444517,1822,municipal-portal,municipal-portal,normal
2026-03-23T15:28:15.129604+00:00,10.244.39.213,/municipal/dashboard,500,GET,GovPortalClient/2.0,82.81616920489708,7854,municipal-portal,municipal-portal,normal
2026-03-25T03:26:30.338744+00:00,203.0.113.71,/auth/login,401,POST,CredentialSpray/9.2,73.76083332572563,1807,voter-auth-api,voter-auth-api,brute_force
2026-03-23T13:10:42.644392+00:00,10.102.142.91,/rti/filing,200,POST,Mozilla/5.0,60.67667696214617,1686,rti-portal,rti-portal,normal
2026-03-24T03:52:26.663544+00:00,10.146.232.172,/aadhaar/status,200,GET,Mozilla/5.0,57.026650263049106,19217,aadhaar-verify-service,aadhaar-verify-service,normal
2026-03-25T05:37:25.156446+00:00,45.33.197.122,/rti/search?q=1'; DROP TABLE voters;--,400,GET,SQLProbe/2.0,123.95542979907837,7583,rti-portal,rti-portal,sql_injection
2026-03-23T17:46:38.663576+00:00,10.45.55.159,/municipal/tax/pay,200,POST,CitizenServiceApp/3.1,70.34752362854462,3202,municipal-portal,municipal-portal,normal
2026-03-23T21:09:09.643865+00:00,10.195.101.46,/auth/login,200,POST,Mozilla/5.0,57.69088092930639,5744,voter-auth-api,voter-auth-api,normal
2026-03-24T01:05:24.307957+00:00,10.1.173.241,/health,200,GET,iOS Safari,84.75856041556051,5956,voter-auth-api,voter-auth-api,normal
2026-03-25T07:25:32.765751+00:00,203.0.178.133,/aadhaar/auth/login,200,POST,CredentialSpray/5.1,408.3951723745674,1294,aadhaar-verify-service,aadhaar-verify-service,credential_stuffing
2026-03-24T01:54:10.115547+00:00,10.14.45.87,/auth/login,200,POST,iOS Safari,152.08614389717522,4510,voter-auth-api,voter-auth-api,normal
2026-03-23T19:09:59.005720+00:00,10.120.119.103,/voter/profile,200,GET,GovPortalClient/2.0,111.23693393559968,520,voter-auth-api,voter-auth-api,normal
2026-03-23T09:48:17.293834+00:00,10.0.44.89,/rti/filing,200,POST,Mozilla/5.0,63.11323182573899,4065,rti-portal,rti-portal,normal
2026-03-25T04:25:12.201569+00:00,198.51.79.161,/municipal/dashboard,504,GET,FloodBot/4.7,2484.294858535177,595,municipal-portal,municipal-portal,ddos
2026-03-23T15:14:41.682970+00:00,10.203.66.36,/rti/login,200,POST,iOS Safari,55.7351506689377,1318,rti-portal,rti-portal,normal
2026-03-23T19:04:10.000211+00:00,10.48.187.67,/eci/results,200,GET,Mozilla/5.0,64.97065742378628,17899,election-commission-api,election-commission-api,normal
2026-03-24T00:11:41.596847+00:00,10.53.107.208,/rti/login,200,POST,CitizenServiceApp/3.1,109.22801676244674,5991,rti-portal,rti-portal,normal
2026-03-23T23:24:12.858099+00:00,10.14.128.14,/auth/otp,200,GET,Android WebView,93.91690203983833,23462,voter-auth-api,voter-auth-api,normal
2026-03-23T23:36:46.641310+00:00,10.115.25.170,/aadhaar/verify,200,POST,GovPortalClient/2.0,102.79899964392455,21477,aadhaar-verify-service,aadhaar-verify-service,normal
2026-03-23T21:14:18.339435+00:00,10.29.112.139,/rti/filing,200,POST,GovPortalClient/2.0,132.16613983625933,7958,rti-portal,rti-portal,normal
2026-03-24T04:36:40.801963+00:00,10.76.178.169,/aadhaar/token,200,POST,CitizenServiceApp/3.1,45.97054489913962,17737,aadhaar-verify-service,aadhaar-verify-service,normal
2026-03-23T13:55:24.437307+00:00,10.64.184.245,/aadhaar/verify,200,POST,Android WebView,73.82097758528509,6835,aadhaar-verify-service,aadhaar-verify-service,normal
2026-03-23T16:52:43.341539+00:00,10.110.97.172,/aadhaar/status,200,GET,Android WebView,107.58085964064051,2991,aadhaar-verify-service,aadhaar-verify-service,normal
2026-03-25T05:36:09.223467+00:00,45.33.92.228,/rti/search?q=1'; DROP TABLE voters;--,400,GET,SQLProbe/2.0,1109.1647784318652,8490,rti-portal,rti-portal,sql_injection
2026-03-23T20:54:21.836458+00:00,10.196.182.56,/rti/login,200,POST,GovPortalClient/2.0,76.35017774742933,13452,rti-portal,rti-portal,normal
2026-03-23T21:15:38.044588+00:00,10.36.90.134,/auth/login,429,POST,CitizenServiceApp/3.1,42.29262064675679,5253,voter-auth-api,voter-auth-api,normal
2026-03-25T07:25:38.672028+00:00,203.0.119.225,/aadhaar/auth/login,401,POST,CredentialSpray/5.1,224.90904485339405,804,aadhaar-verify-service,aadhaar-verify-service,credential_stuffing
2026-03-25T05:29:00.603228+00:00,45.33.152.249,/rti/search?q=admin' OR '1'='1,403,GET,SQLProbe/2.0,183.9667853290826,9781,rti-portal,rti-portal,sql_injection
2026-03-23T22:30:16.597870+00:00,10.78.207.39,/health,200,GET,Android WebView,191.50269591663718,7021,voter-auth-api,voter-auth-api,normal
2026-03-24T00:05:50.530651+00:00,10.136.170.211,/municipal/tax/pay,200,POST,Mozilla/5.0,86.68068901691952,7013,municipal-portal,municipal-portal,normal
2026-03-25T07:32:07.273718+00:00,203.0.216.84,/aadhaar/auth/login,401,POST,CredentialSpray/5.1,418.0805496668848,2442,aadhaar-verify-service,aadhaar-verify-service,credential_stuffing
2026-03-23T18:54:28.107914+00:00,10.225.187.239,/municipal/tax/pay,200,POST,Android WebView,58.36514161333008,1655,municipal-portal,municipal-portal,normal
2026-03-25T06:40:52.374781+00:00,172.16.88.23,/eci/export?chunk=228,200,GET,BulkDownloader/6.5,208.6661140444709,14821389,election-commission-api,election-commission-api,data_exfiltration
2026-03-23T21:34:46.510658+00:00,10.112.235.223,/rti/login,200,POST,iOS Safari,65.28267376439149,5396,rti-portal,rti-portal,normal
2026-03-25T05:27:39.217937+00:00,45.33.70.93,/rti/search?q=1'; DROP TABLE voters;--,403,GET,SQLProbe/2.0,1146.0106675651186,4822,rti-portal,rti-portal,sql_injection
2026-03-25T03:34:14.105489+00:00,203.0.113.71,/auth/login,401,POST,CredentialSpray/9.2,75.03792883178728,1880,voter-auth-api,voter-auth-api,brute_force
2026-03-25T06:34:02.526029+00:00,172.16.88.23,/eci/export?chunk=173,200,GET,BulkDownloader/6.5,393.06521132675374,12629437,election-commission-api,election-commission-api,data_exfiltration
2026-03-23T23:01:36.457072+00:00,10.228.220.76,/rti/login,200,POST,GovPortalClient/2.0,89.82223558132743,1816,rti-portal,rti-portal,normal
2026-03-24T05:41:06.519217+00:00,10.71.244.245,/municipal/tax/pay,200,POST,iOS Safari,97.52992264953097,2696,municipal-portal,municipal-portal,normal
2026-03-23T23:35:42.127867+00:00,10.110.211.244,/rti/login,200,POST,Android WebView,77.38277887215968,2253,rti-portal,rti-portal,normal
2026-03-23T17:45:08.012494+00:00,10.193.23.243,/municipal/property,200,GET,Android WebView,79.6534457001733,11055,municipal-portal,municipal-portal,normal
2026-03-23T11:38:27.467276+00:00,10.232.16.101,/health,200,GET,Android WebView,74.18242378577631,9974,voter-auth-api,voter-auth-api,normal
2026-03-25T05:34:35.513337+00:00,45.33.158.92,/rti/search?q=1%27%20UNION%20SELECT,500,GET,SQLProbe/2.0,751.820190634302,3658,rti-portal,rti-portal,sql_injection
2026-03-23T22:12:04.592170+00:00,10.194.22.141,/municipal/tax/pay,200,POST,GovPortalClient/2.0,125.91598581333054,7553,municipal-portal,municipal-portal,normal
2026-03-25T07:26:23.929143+00:00,203.0.205.94,/aadhaar/auth/login,403,POST,CredentialSpray/5.1,71.63403978604293,3453,aadhaar-verify-service,aadhaar-verify-service,credential_stuffing
2026-03-25T03:28:47.764575+00:00,203.0.113.71,/auth/login,403,POST,CredentialSpray/9.2,250.74241219602695,1293,voter-auth-api,voter-auth-api,brute_force
2026-03-25T05:32:07.132079+00:00,45.33.69.235,/rti/search?q=1%27%20UNION%20SELECT,403,GET,SQLProbe/2.0,527.2692658169365,5921,rti-portal,rti-portal,sql_injection
2026-03-23T15:47:14.811037+00:00,10.171.98.179,/health,200,GET,Mozilla/5.0,57.40124619441451,33648,voter-auth-api,voter-auth-api,normal
2026-03-24T08:55:58.395245+00:00,10.132.8.252,/municipal/property,200,GET,CitizenServiceApp/3.1,105.01936804396905,8588,municipal-portal,municipal-portal,normal
2026-03-25T05:30:22.578866+00:00,45.33.182.60,/rti/search?q=1'; DROP TABLE voters;--,400,GET,SQLProbe/2.0,633.0132052098242,6279,rti-portal,rti-portal,sql_injection
2026-03-23T17:35:23.675677+00:00,10.204.81.131,/municipal/tax/pay,200,POST,GovPortalClient/2.0,109.04292757098838,3610,municipal-portal,municipal-portal,normal
2026-03-25T07:30:30.472882+00:00,203.0.114.102,/aadhaar/auth/login,401,POST,CredentialSpray/5.1,231.84623960872887,2465,aadhaar-verify-service,aadhaar-verify-service,credential_stuffing
2026-03-23T15:25:22.353368+00:00,10.86.225.213,/voter/profile,200,GET,Android WebView,71.7624342895281,4153,voter-auth-api,voter-auth-api,normal
2026-03-23T15:29:57.547661+00:00,10.236.207.86,/rti/filing,200,POST,Mozilla/5.0,86.93932850942967,3310,rti-portal,rti-portal,normal
2026-03-23T13:17:01.049105+00:00,10.61.70.80,/auth/login,200,POST,GovPortalClient/2.0,64.0124152055462,16827,voter-auth-api,voter-auth-api,normal
2026-03-24T03:02:07.190877+00:00,10.168.66.239,/aadhaar/status,200,GET,GovPortalClient/2.0,117.48997135978424,1541,aadhaar-verify-service,aadhaar-verify-service,normal
2026-03-25T06:37:23.467506+00:00,172.16.88.23,/eci/export?chunk=118,200,GET,BulkDownloader/6.5,698.943971376277,14003902,election-commission-api,election-commission-api,data_exfiltration
2026-03-24T00:56:37.294724+00:00,10.17.53.121,/aadhaar/status,200,GET,iOS Safari,145.83174987781493,7894,aadhaar-verify-service,aadhaar-verify-service,normal
2026-03-23T22:09:17.943683+00:00,10.9.59.145,/municipal/dashboard,200,GET,Android WebView,142.61780302634344,5273,municipal-portal,municipal-portal,normal
2026-03-23T19:07:55.966165+00:00,10.69.20.30,/auth/otp,200,GET,CitizenServiceApp/3.1,69.15458206918457,25316,voter-auth-api,voter-auth-api,normal
2026-03-23T21:54:24.001631+00:00,10.215.48.127,/rti/filing,200,POST,CitizenServiceApp/3.1,56.29278382334139,308,rti-portal,rti-portal,normal
2026-03-23T11:24:58.538283+00:00,10.138.52.41,/aadhaar/status,200,GET,Android WebView,144.93158881239103,5353,aadhaar-verify-service,aadhaar-verify-service,normal
2026-03-23T22:04:29.447319+00:00,10.248.222.141,/voter/profile,200,GET,Android WebView,65.66973006782109,22428,voter-auth-api,voter-auth-api,normal
2026-03-23T18:27:26.317547+00:00,10.72.207.213,/municipal/dashboard,200,GET,iOS Safari,158.37061180051637,5165,municipal-portal,municipal-portal,normal
2026-03-23T16:54:27.784660+00:00,10.47.86.110,/health,429,GET,GovPortalClient/2.0,79.26937734916984,9508,voter-auth-api,voter-auth-api,normal
2026-03-25T07:27:40.636488+00:00,203.0.179.81,/aadhaar/auth/login,401,POST,CredentialSpray/5.1,157.72089022611934,3786,aadhaar-verify-service,aadhaar-verify-service,credential_stuffing
2026-03-24T08:20:18.520954+00:00,10.182.248.58,/aadhaar/token,201,POST,CitizenServiceApp/3.1,83.06760740259985,2280,aadhaar-verify-service,aadhaar-verify-service,normal
2026-03-23T09:45:02.693988+00:00,10.56.131.235,/municipal/dashboard,200,GET,iOS Safari,64.74299934885816,1668,municipal-portal,municipal-portal,normal
2026-03-25T04:25:13.021938+00:00,198.51.150.139,/municipal/dashboard,429,GET,FloodBot/4.7,1505.159022350751,881,municipal-portal,municipal-portal,ddos
2026-03-24T00:38:38.193785+00:00,10.85.245.112,/aadhaar/verify,200,POST,CitizenServiceApp/3.1,97.41961074545496,4350,aadhaar-verify-service,aadhaar-verify-service,normal
2026-03-23T17:17:33.706055+00:00,10.234.126.22,/auth/login,200,POST,Android WebView,59.73299673504482,3165,voter-auth-api,voter-auth-api,normal
2026-03-25T07:20:37.642589+00:00,172.16.88.23,/eci/export?chunk=450,200,GET,BulkDownloader/6.5,536.390141673008,8874511,election-commission-api,election-commission-api,data_exfiltration
2026-03-24T07:45:10.055984+00:00,10.9.201.30,/aadhaar/verify,200,POST,iOS Safari,96.19757627613724,12254,aadhaar-verify-service,aadhaar-verify-service,normal
2026-03-25T04:25:13.899986+00:00,198.51.201.47,/municipal/dashboard,504,GET,FloodBot/4.7,2524.3138277172097,703,municipal-portal,municipal-portal,ddos
2026-03-23T23:12:25.035849+00:00,10.198.166.36,/aadhaar/token,200,POST,GovPortalClient/2.0,98.49282867983626,1384,aadhaar-verify-service,aadhaar-verify-service,normal
2026-03-23T23:03:02.665703+00:00,10.223.213.186,/rti/login,200,POST,Mozilla/5.0,63.16670943926533,4320,rti-portal,rti-portal,normal
2026-03-24T01:18:23.192110+00:00,10.130.74.161,/rti/status,200,GET,Android WebView,62.329807231745654,6911,rti-portal,rti-portal,normal
2026-03-24T01:05:55.451507+00:00,10.12.91.139,/rti/status,200,GET,GovPortalClient/2.0,140.95868732664357,5809,rti-portal,rti-portal,normal
2026-03-25T05:32:08.289964+00:00,45.33.20.240,/rti/search?q=admin' OR '1'='1,400,GET,SQLProbe/2.0,519.5420940780864,10591,rti-portal,rti-portal,sql_injection
2026-03-23T23:48:29.179188+00:00,10.81.18.30,/auth/otp,200,GET,iOS Safari,75.97043363364618,8876,voter-auth-api,voter-auth-api,normal
2026-03-24T07:45:20.139079+00:00,10.155.211.235,/aadhaar/token,200,POST,GovPortalClient/2.0,63.74980144577449,5942,aadhaar-verify-service,aadhaar-verify-service,normal
2026-03-25T04:25:30.787168+00:00,198.51.162.207,/municipal/dashboard,504,GET,FloodBot/4.7,1416.7446905047325,2417,municipal-portal,municipal-portal,ddos
2026-03-23T12:16:38.509599+00:00,10.1.237.33,/aadhaar/token,200,POST,Android WebView,73.42640861164084,4204,aadhaar-verify-service,aadhaar-verify-service,normal
2026-03-24T01:01:18.107494+00:00,10.26.224.236,/voter/profile,403,GET,iOS Safari,81.19863138827445,15513,voter-auth-api,voter-auth-api,normal
2026-03-25T03:27:52.609646+00:00,203.0.113.71,/auth/login,401,POST,CredentialSpray/9.2,169.47871146884663,2380,voter-auth-api,voter-auth-api,brute_force
2026-03-23T23:52:21.437414+00:00,10.133.147.196,/rti/status,200,GET,Mozilla/5.0,120.26834229634788,1171,rti-portal,rti-portal,normal
2026-03-23T18:47:18.497771+00:00,10.118.7.184,/auth/otp,200,GET,Android WebView,60.037848335772516,4596,voter-auth-api,voter-auth-api,normal
2026-03-25T03:32:02.278329+00:00,203.0.113.71,/auth/login,401,POST,CredentialSpray/9.2,152.27470721193978,2158,voter-auth-api,voter-auth-api,brute_force
2026-03-25T07:29:20.319584+00:00,203.0.129.89,/aadhaar/auth/login,401,POST,CredentialSpray/5.1,153.5804565962548,1851,aadhaar-verify-service,aadhaar-verify-service,credential_stuffing
2026-03-25T04:25:05.654133+00:00,198.51.16.166,/municipal/dashboard,503,GET,FloodBot/4.7,813.6891938789734,1732,municipal-portal,municipal-portal,ddos
2026-03-25T03:30:22.463784+00:00,203.0.113.71,/auth/login,401,POST,CredentialSpray/9.2,118.00039031805603,1542,voter-auth-api,voter-auth-api,brute_force
2026-03-25T03:25:32.367915+00:00,203.0.113.71,/auth/login,401,POST,CredentialSpray/9.2,248.27221239399228,1005,voter-auth-api,voter-auth-api,brute_force
2026-03-23T15:42:52.470314+00:00,10.176.65.118,/voter/profile,200,GET,iOS Safari,137.85519402918604,12425,voter-auth-api,voter-auth-api,normal
2026-03-24T08:08:24.151145+00:00,10.32.210.77,/rti/login,200,POST,iOS Safari,70.95729852334128,19592,rti-portal,rti-portal,normal
2026-03-23T23:12:01.472207+00:00,10.87.83.114,/rti/login,200,POST,Mozilla/5.0,60.46072546073723,1771,rti-portal,rti-portal,normal
2026-03-23T16:51:26.316387+00:00,10.216.118.52,/municipal/tax/pay,200,POST,iOS Safari,109.68893554064744,5536,municipal-portal,municipal-portal,normal
2026-03-23T23:12:57.932848+00:00,10.54.237.233,/health,200,GET,CitizenServiceApp/3.1,92.28763004783583,8487,voter-auth-api,voter-auth-api,normal
2026-03-24T03:43:53.835943+00:00,10.142.162.202,/aadhaar/token,200,POST,CitizenServiceApp/3.1,150.0779733244715,6805,aadhaar-verify-service,aadhaar-verify-service,normal
2026-03-25T07:00:57.780328+00:00,172.16.88.23,/eci/export?chunk=420,200,GET,BulkDownloader/6.5,334.88484864703355,4618741,election-commission-api,election-commission-api,data_exfiltration
2026-03-25T03:30:36.658318+00:00,203.0.113.71,/auth/login,403,POST,CredentialSpray/9.2,142.92227529891804,2185,voter-auth-api,voter-auth-api,brute_force
2026-03-23T16:20:19.868866+00:00,10.163.142.98,/rti/status,200,GET,iOS Safari,105.52783961042219,9226,rti-portal,rti-portal,normal
2026-03-25T04:25:35.900596+00:00,198.51.77.167,/municipal/dashboard,429,GET,FloodBot/4.7,2094.4649636156296,1444,municipal-portal,municipal-portal,ddos
2026-03-23T13:04:23.134028+00:00,10.116.200.161,/auth/otp,200,GET,GovPortalClient/2.0,111.7076253285412,2208,voter-auth-api,voter-auth-api,normal
2026-03-25T04:25:15.441957+00:00,198.51.79.74,/municipal/dashboard,429,GET,FloodBot/4.7,796.3911672493147,449,municipal-portal,municipal-portal,ddos
2026-03-25T07:27:08.796157+00:00,203.0.237.196,/aadhaar/auth/login,403,POST,CredentialSpray/5.1,219.2162572704877,1623,aadhaar-verify-service,aadhaar-verify-service,credential_stuffing
2026-03-23T11:21:20.786266+00:00,10.17.105.184,/auth/login,200,POST,iOS Safari,119.84497854739526,8043,voter-auth-api,voter-auth-api,normal
2026-03-24T08:23:09.170097+00:00,10.24.46.222,/rti/login,200,POST,CitizenServiceApp/3.1,110.16262381190835,8273,rti-portal,rti-portal,normal
2026-03-25T06:51:45.065774+00:00,172.16.88.23,/eci/export?chunk=292,200,GET,BulkDownloader/6.5,755.008992882373,7743269,election-commission-api,election-commission-api,data_exfiltration
2026-03-23T09:59:31.559113+00:00,10.253.95.190,/auth/otp,200,GET,Android WebView,167.2140967478437,9174,voter-auth-api,voter-auth-api,normal
2026-03-24T05:44:06.521532+00:00,10.188.187.85,/municipal/property,200,GET,iOS Safari,41.94169052609119,9454,municipal-portal,municipal-portal,normal
2026-03-25T07:10:07.399803+00:00,172.16.88.23,/eci/export?chunk=512,200,GET,BulkDownloader/6.5,523.0410931469188,3802872,election-commission-api,election-commission-api,data_exfiltration
2026-03-23T18:39:52.246487+00:00,10.47.212.237,/eci/candidate/list,200,GET,iOS Safari,60.535050958873434,1332,election-commission-api,election-commission-api,normal
2026-03-25T07:26:01.973840+00:00,172.16.88.23,/eci/export?chunk=579,200,GET,BulkDownloader/6.5,937.5146034954172,18983303,election-commission-api,election-commission-api,data_exfiltration
2026-03-25T03:27:23.459718+00:00,203.0.113.71,/auth/login,403,POST,CredentialSpray/9.2,240.25894813162702,2084,voter-auth-api,voter-auth-api,brute_force
2026-03-23T19:18:30.040542+00:00,10.135.152.163,/auth/otp,200,GET,Mozilla/5.0,129.79309602665705,5632,voter-auth-api,voter-auth-api,normal
2026-03-23T12:59:32.095590+00:00,10.242.90.97,/auth/otp,200,GET,GovPortalClient/2.0,99.86305255898908,7653,voter-auth-api,voter-auth-api,normal
2026-03-25T04:25:14.425113+00:00,198.51.177.109,/municipal/dashboard,504,GET,FloodBot/4.7,2036.2826933268257,593,municipal-portal,municipal-portal,ddos
2026-03-24T00:44:59.199748+00:00,10.148.238.181,/health,200,GET,Mozilla/5.0,52.47975155293617,22573,voter-auth-api,voter-auth-api,normal
2026-03-25T06:33:05.144900+00:00,172.16.88.23,/eci/export?chunk=134,200,GET,BulkDownloader/6.5,238.40483293538193,18696691,election-commission-api,election-commission-api,data_exfiltration
2026-03-23T18:36:31.439695+00:00,10.234.60.106,/municipal/tax/pay,200,POST,CitizenServiceApp/3.1,80.84208573005473,19844,municipal-portal,municipal-portal,normal
2026-03-24T06:13:08.841701+00:00,10.196.151.95,/eci/results,404,GET,GovPortalClient/2.0,138.46804899464803,2873,election-commission-api,election-commission-api,normal
2026-03-25T06:42:38.034551+00:00,172.16.88.23,/eci/export?chunk=366,200,GET,BulkDownloader/6.5,315.81327937581517,8428152,election-commission-api,election-commission-api,data_exfiltration
2026-03-23T19:20:34.375535+00:00,10.215.15.115,/auth/login,200,POST,Mozilla/5.0,127.1785240753773,15394,voter-auth-api,voter-auth-api,normal
2026-03-23T23:50:28.383916+00:00,10.162.176.226,/aadhaar/status,200,GET,Android WebView,104.94790377358021,14259,aadhaar-verify-service,aadhaar-verify-service,normal
2026-03-23T10:15:16.987769+00:00,10.82.108.178,/rti/login,404,POST,Android WebView,76.23513645325853,13949,rti-portal,rti-portal,normal
2026-03-23T17:06:40.569266+00:00,10.93.72.245,/rti/filing,200,POST,GovPortalClient/2.0,80.05979451745185,11810,rti-portal,rti-portal,normal
2026-03-23T23:56:03.204226+00:00,10.42.19.21,/auth/otp,429,GET,Mozilla/5.0,49.45113980853156,1750,voter-auth-api,voter-auth-api,normal
2026-03-25T04:25:40.912395+00:00,198.51.207.51,/municipal/dashboard,429,GET,FloodBot/4.7,737.4375609355845,1452,municipal-portal,municipal-portal,ddos
2026-03-25T03:34:16.805531+00:00,203.0.113.71,/auth/login,401,POST,CredentialSpray/9.2,107.85120309228792,1092,voter-auth-api,voter-auth-api,brute_force
2026-03-23T14:53:17.761005+00:00,10.21.203.126,/aadhaar/verify,404,POST,CitizenServiceApp/3.1,79.70078220801948,7378,aadhaar-verify-service,aadhaar-verify-service,normal
2026-03-25T05:28:10.268167+00:00,45.33.143.31,/rti/search?q=1%27%20UNION%20SELECT,500,GET,SQLProbe/2.0,146.63858277548604,7272,rti-portal,rti-portal,sql_injection
